"GEO","Date","Employed_working","Employed_absent","Unemployed","Not_in_LF","16_to_24_years","25_to_34_years","35_to_44_years","45_to_54_years","55_to_64_years","over_65_years","Male","Female","Married","Common_Law","Widowed","Separated","Divorced","Single","Minimal_Educ","Some_High_School","High_School","Some_Postsecondary","Postsecondary","Bachelors","Above_Bachelors","Employee","Self_Employed","Unattached","Couple/Dual/no_kid","Couple/Dual/young_kid","Couple/Dual/old_kid","Couple/Single_earn/no_kid","Couple/Single_earn/young_kid","Couple/Single_earn/old_kid","Couple/Non_earn/no_kid","Couple/Non_earn/young_kid","Couple/Non_earn/old_kid","Lone/Empl/young_kid","Lone/Empl/old_kid","Lone/Unempl/young_kid","Lone/Unempl/old_kid","Other_Fam","YKID_newborn_preK","YKID_schoolage","YKID_Teen","YKID_adult","HRLYEARN"
"Quebec",2014-04-01,0.51081,0.04534,0.05487,0.38898,0.13294,0.13684,0.14195,0.17632,0.19336,0.21859,0.49384,0.50616,0.34672,0.26437,0.05735,0.01967,0.05412,0.25777,0.12386,0.13789,0.14397,0.0602,0.3859,0.10697,0.04121,0.56883,0.07927,0.19862,0.12461,0.17392,0.04684,0.09541,0.05562,0.02004,0.16011,0.01126,0.00368,0.03513,0.01681,0.00991,0.00473,0.04331,0.10321,0.06973,0.05067,0.05007,22.7418970910228
"Quebec",2014-05-01,0.52992,0.04163,0.04969,0.37877,0.13198,0.13429,0.14212,0.17689,0.19285,0.22187,0.49433,0.50567,0.34452,0.26634,0.05588,0.02029,0.05424,0.25873,0.1225,0.13585,0.1457,0.05998,0.38824,0.10624,0.04148,0.56871,0.07968,0.20121,0.12936,0.18383,0.04566,0.09057,0.04991,0.01865,0.15727,0.00873,0.0044,0.03342,0.01768,0.00947,0.0041,0.04573,0.10161,0.0699,0.05222,0.04902,22.4858334588164
"Quebec",2014-06-01,0.54065,0.04982,0.04061,0.36892,0.13282,0.13268,0.14158,0.17841,0.19252,0.22199,0.4918,0.5082,0.34019,0.26713,0.05687,0.02034,0.05576,0.25971,0.11983,0.13178,0.14953,0.05843,0.39127,0.10877,0.04039,0.56856,0.08234,0.20061,0.13973,0.18992,0.04737,0.0856,0.03987,0.0176,0.15257,0.00869,0.0049,0.03274,0.01893,0.00973,0.00319,0.04856,0.09867,0.07031,0.05026,0.04952,22.340388969521
"Quebec",2014-07-01,0.47643,0.1117,0.04321,0.36866,0.13141,0.13223,0.14142,0.17907,0.19286,0.22302,0.49511,0.50489,0.33768,0.26846,0.05737,0.02135,0.05514,0.26001,0.11711,0.13445,0.1495,0.05826,0.39075,0.10932,0.04062,0.57145,0.08005,0.20264,0.13756,0.18122,0.04647,0.08753,0.04432,0.02016,0.15483,0.00726,0.0043,0.03217,0.01786,0.01038,0.00408,0.04921,0.09583,0.06937,0.04996,0.04981,22.1339283642691
"Quebec",2014-08-01,0.46482,0.12068,0.04374,0.37076,0.13231,0.12975,0.14168,0.18015,0.19492,0.22118,0.49312,0.50688,0.33865,0.26485,0.0572,0.02136,0.05471,0.26324,0.11747,0.12975,0.15023,0.05639,0.39453,0.10979,0.04184,0.57022,0.08133,0.20297,0.13729,0.17678,0.05025,0.08441,0.0433,0.01821,0.15645,0.00673,0.00607,0.03357,0.01799,0.01236,0.00336,0.05025,0.09391,0.07168,0.04783,0.05266,22.2271591072714
"Quebec",2014-09-01,0.53471,0.04359,0.0386,0.38311,0.12724,0.12871,0.13971,0.17919,0.20062,0.22454,0.49362,0.50638,0.34356,0.26189,0.05731,0.02179,0.05547,0.25998,0.11726,0.12702,0.14969,0.05922,0.39712,0.1075,0.04219,0.57125,0.0802,0.20737,0.13758,0.17721,0.05188,0.08857,0.04109,0.01856,0.1505,0.00697,0.0058,0.03317,0.01798,0.00998,0.00271,0.05063,0.09855,0.0689,0.04593,0.05386,22.5622579701667
"Quebec",2014-10-01,0.5257,0.04414,0.04,0.39016,0.12952,0.13032,0.1407,0.17431,0.1982,0.22695,0.49274,0.50726,0.34616,0.261,0.05612,0.02091,0.0546,0.26122,0.11776,0.12611,0.15065,0.06425,0.39168,0.10651,0.04305,0.56302,0.07979,0.20626,0.13228,0.18034,0.05271,0.08756,0.04276,0.01488,0.15834,0.00704,0.00508,0.03267,0.01735,0.01053,0.00261,0.04959,0.09946,0.07057,0.04625,0.05155,22.7014378219279
"Quebec",2014-11-01,0.53151,0.0401,0.04309,0.3853,0.13115,0.13093,0.1441,0.17351,0.20306,0.21725,0.49105,0.50895,0.34432,0.26099,0.05502,0.02103,0.05531,0.26332,0.1163,0.12693,0.1476,0.06565,0.39418,0.10655,0.04279,0.56812,0.0829,0.20568,0.1321,0.17868,0.05415,0.09003,0.04178,0.01689,0.15582,0.00699,0.00444,0.03392,0.01732,0.01281,0.00378,0.04563,0.10124,0.07045,0.04607,0.05364,22.710410613697
"Quebec",2014-12-01,0.52468,0.03724,0.04723,0.39085,0.13317,0.13347,0.14184,0.17115,0.20317,0.2172,0.48913,0.51087,0.34296,0.2637,0.05502,0.02115,0.05553,0.26164,0.11496,0.12627,0.14566,0.06868,0.39562,0.10519,0.04363,0.56809,0.08087,0.20428,0.12531,0.17577,0.05237,0.09329,0.04628,0.01645,0.15712,0.00911,0.00544,0.0357,0.01851,0.01249,0.00286,0.04503,0.10379,0.07103,0.04664,0.05333,22.7530179222357
"Quebec",2015-01-01,0.50961,0.04461,0.05285,0.39293,0.13412,0.13397,0.14332,0.17242,0.19795,0.21821,0.48712,0.51288,0.33972,0.26779,0.05463,0.02063,0.0553,0.26193,0.11764,0.12529,0.14689,0.06695,0.39412,0.10473,0.04439,0.56936,0.08016,0.20367,0.12061,0.17687,0.04869,0.08855,0.0527,0.01752,0.16218,0.01032,0.00475,0.03377,0.019,0.01277,0.00245,0.04617,0.10836,0.07155,0.04728,0.05158,22.9332062850031
"Quebec",2015-02-01,0.51223,0.04408,0.05374,0.38996,0.13268,0.13328,0.14498,0.16943,0.19691,0.22272,0.48777,0.51223,0.33925,0.27034,0.05532,0.02,0.05479,0.2603,0.11547,0.12672,0.14657,0.06755,0.39275,0.1046,0.04634,0.57132,0.08,0.20604,0.12143,0.18038,0.05192,0.08642,0.04898,0.01645,0.16377,0.00928,0.00294,0.03351,0.01917,0.01109,0.00355,0.04506,0.10792,0.06981,0.04808,0.05223,22.9306949685535
"Quebec",2015-03-01,0.51407,0.04596,0.05342,0.38655,0.13665,0.13445,0.14512,0.17223,0.19255,0.219,0.48688,0.51312,0.33621,0.27176,0.05583,0.01995,0.05181,0.26445,0.11326,0.12824,0.14549,0.06562,0.39547,0.10479,0.04713,0.57706,0.0798,0.20409,0.12364,0.18429,0.05327,0.08725,0.0456,0.01549,0.162,0.00891,0.00322,0.03507,0.01783,0.01155,0.00424,0.04355,0.10391,0.07234,0.04947,0.05174,23.1079111245466
"Quebec",2015-04-01,0.52675,0.04738,0.05007,0.3758,0.13273,0.13345,0.1481,0.17515,0.19439,0.21618,0.48637,0.51363,0.33608,0.26873,0.05685,0.02114,0.05313,0.26407,0.1113,0.12522,0.14796,0.05787,0.40357,0.10671,0.04738,0.58141,0.08207,0.20736,0.12937,0.18367,0.05751,0.08688,0.04074,0.01669,0.15175,0.00969,0.00343,0.03615,0.01742,0.00991,0.00357,0.04585,0.10299,0.07223,0.04796,0.0543,23.2162083149699
"Quebec",2015-05-01,0.54544,0.03953,0.044,0.37103,0.13337,0.13221,0.14447,0.17383,0.19215,0.22396,0.48658,0.51342,0.34132,0.26515,0.05799,0.02135,0.0502,0.26399,0.11065,0.12904,0.15205,0.05619,0.39527,0.10913,0.04768,0.57862,0.07877,0.20586,0.13524,0.18573,0.05987,0.08295,0.03953,0.01443,0.15248,0.00894,0.00382,0.03794,0.01774,0.00808,0.00332,0.04407,0.10257,0.07206,0.04797,0.05395,23.2270203735144
"Quebec",2015-06-01,0.54669,0.04643,0.03577,0.37111,0.12827,0.12965,0.1438,0.17246,0.19524,0.23057,0.48712,0.51288,0.34506,0.26141,0.05928,0.02061,0.05122,0.26242,0.11238,0.13234,0.14939,0.0526,0.39135,0.11159,0.05035,0.5731,0.08104,0.20939,0.13785,0.18574,0.06116,0.08162,0.03562,0.01415,0.15606,0.00675,0.00247,0.03475,0.01567,0.00791,0.00363,0.04723,0.10027,0.0698,0.04607,0.05311,23.0752446763503
"Quebec",2015-07-01,0.48308,0.10505,0.04068,0.37118,0.12824,0.12961,0.14228,0.17432,0.19607,0.22948,0.48963,0.51037,0.34404,0.26469,0.05991,0.01987,0.05199,0.2595,0.11046,0.13674,0.14876,0.05235,0.39221,0.10988,0.04961,0.57402,0.07849,0.20709,0.13227,0.17584,0.05933,0.08669,0.04241,0.0162,0.15863,0.0067,0.00187,0.036,0.01426,0.00878,0.00511,0.04882,0.10117,0.06754,0.04637,0.05285,22.7877926280248
"Quebec",2015-08-01,0.46493,0.12385,0.04455,0.36667,0.13237,0.12864,0.13992,0.17713,0.19567,0.22626,0.4901,0.5099,0.34334,0.26397,0.05935,0.02101,0.05117,0.26115,0.10834,0.13731,0.14809,0.05209,0.39184,0.11144,0.05089,0.57524,0.07951,0.20822,0.13195,0.17685,0.0609,0.08811,0.04123,0.01762,0.15296,0.00705,0.00324,0.03574,0.01304,0.01086,0.00465,0.04758,0.10101,0.06781,0.04716,0.0547,23.093246628131
"Quebec",2015-09-01,0.54296,0.04121,0.03449,0.38134,0.13079,0.12885,0.14095,0.173,0.19697,0.22945,0.48787,0.51213,0.33841,0.26773,0.05996,0.02261,0.05244,0.25885,0.11004,0.13744,0.14889,0.05137,0.39043,0.11161,0.05023,0.56786,0.08199,0.21199,0.13451,0.18065,0.06289,0.08636,0.0372,0.01467,0.15039,0.0063,0.00229,0.03749,0.01581,0.0083,0.00487,0.04629,0.10281,0.06725,0.04686,0.05409,23.3450814562969
"Quebec",2015-10-01,0.53207,0.04738,0.03689,0.38366,0.13043,0.12886,0.13828,0.17017,0.20071,0.23154,0.48969,0.51031,0.33921,0.27149,0.05765,0.02205,0.0518,0.2578,0.10667,0.13821,0.14848,0.05387,0.38837,0.11381,0.05059,0.57003,0.0797,0.21049,0.13535,0.17995,0.06179,0.08805,0.03967,0.0142,0.15284,0.00649,0.00243,0.03503,0.01548,0.00828,0.0045,0.04545,0.10139,0.06536,0.04838,0.05337,23.4379713231119
"Quebec",2015-11-01,0.533,0.04034,0.03977,0.38689,0.12766,0.13521,0.13728,0.17056,0.20021,0.22908,0.48988,0.51012,0.33321,0.27434,0.05766,0.02238,0.05267,0.25973,0.10592,0.13614,0.1464,0.05474,0.39451,0.11319,0.04911,0.57234,0.07812,0.21333,0.13507,0.17862,0.05688,0.08681,0.0392,0.01525,0.15381,0.0082,0.00364,0.03507,0.01483,0.00884,0.00449,0.04597,0.10385,0.06529,0.04711,0.05217,23.6239426934097
"Quebec",2015-12-01,0.53404,0.03965,0.04298,0.38333,0.12929,0.13823,0.14199,0.16986,0.19496,0.22567,0.4917,0.5083,0.32851,0.27695,0.05716,0.02227,0.0539,0.26121,0.10596,0.13496,0.14397,0.05667,0.39752,0.11291,0.04801,0.57475,0.07943,0.21291,0.1322,0.17844,0.05589,0.09113,0.04142,0.01738,0.14801,0.00936,0.0034,0.03504,0.01525,0.00922,0.00518,0.04518,0.10064,0.07092,0.04709,0.05312,23.76073942157
"Toronto",2014-01-01,0.56486,0.03604,0.05102,0.34808,0.16437,0.1501,0.16559,0.20686,0.1541,0.15898,0.47937,0.52063,0.51663,0.04405,0.04562,0.02316,0.05154,0.319,0.05468,0.09873,0.20007,0.08445,0.25683,0.20129,0.10395,0.57426,0.10744,0.14418,0.10465,0.1898,0.07783,0.07296,0.09055,0.03308,0.08741,0.01376,0.00522,0.03604,0.01915,0.01428,0.00679,0.1043,0.09664,0.08201,0.06373,0.07122,25.3521463414634
"Toronto",2014-02-01,0.56997,0.0382,0.05052,0.34131,0.16476,0.15156,0.16388,0.19979,0.15842,0.16159,0.48231,0.51769,0.51171,0.04629,0.04735,0.02341,0.04982,0.32142,0.05228,0.09787,0.19996,0.08414,0.25576,0.20489,0.10509,0.57754,0.10562,0.14416,0.11336,0.18359,0.0822,0.07516,0.08977,0.02992,0.08555,0.01443,0.00616,0.04207,0.01831,0.01179,0.00352,0.09998,0.09505,0.08273,0.06267,0.07076,25.3308301625735
"Toronto",2014-03-01,0.53063,0.0749,0.04883,0.34564,0.16626,0.15663,0.16206,0.19321,0.15663,0.16521,0.48005,0.51995,0.50875,0.04533,0.04603,0.02485,0.05215,0.32289,0.05355,0.10046,0.20074,0.084,0.25184,0.20914,0.10028,0.57578,0.10658,0.14526,0.11323,0.18183,0.0777,0.0728,0.09258,0.0343,0.08715,0.01348,0.0084,0.0406,0.0189,0.01313,0.00455,0.09608,0.0973,0.08225,0.06143,0.0721,25.1196495489244
"Toronto",2014-04-01,0.56284,0.04578,0.04826,0.34311,0.16457,0.15485,0.16175,0.19622,0.15361,0.16899,0.47746,0.52254,0.51069,0.04614,0.04932,0.02475,0.05392,0.31518,0.05586,0.1027,0.2024,0.0822,0.24518,0.21107,0.10058,0.57168,0.10854,0.14831,0.11614,0.17872,0.07972,0.07159,0.09864,0.02987,0.08591,0.01556,0.00937,0.03677,0.0198,0.0122,0.0053,0.0921,0.09546,0.08273,0.06275,0.07195,25.1184009797061
"Toronto",2014-05-01,0.5706,0.03433,0.05651,0.33856,0.16056,0.15757,0.16285,0.18873,0.15317,0.17711,0.47641,0.52359,0.5125,0.05035,0.04982,0.0257,0.04965,0.31197,0.0588,0.10053,0.19736,0.07835,0.24947,0.21285,0.10264,0.57148,0.10317,0.14736,0.10581,0.17289,0.07218,0.08011,0.09331,0.03275,0.09489,0.01901,0.00968,0.03486,0.01901,0.01303,0.00669,0.09842,0.09718,0.07887,0.06127,0.06937,24.8096581792815
"Toronto",2014-06-01,0.56261,0.03742,0.05977,0.34019,0.16265,0.15325,0.1646,0.18464,0.1591,0.17577,0.47233,0.52767,0.51579,0.04842,0.04949,0.02625,0.04824,0.31181,0.05516,0.09879,0.20167,0.07627,0.25364,0.2077,0.10678,0.56616,0.09968,0.14083,0.10819,0.16939,0.07556,0.07982,0.09347,0.03157,0.09436,0.02093,0.00905,0.03317,0.02483,0.0149,0.00692,0.09702,0.0972,0.08017,0.05694,0.07183,24.9918262098199
"Toronto",2014-07-01,0.52485,0.07024,0.06427,0.34065,0.16155,0.15277,0.16418,0.17946,0.1626,0.17946,0.47357,0.52643,0.51378,0.04917,0.04987,0.02546,0.04899,0.31273,0.05584,0.09816,0.21299,0.07006,0.2453,0.20386,0.11378,0.56348,0.10061,0.14486,0.0957,0.1712,0.0676,0.08727,0.09096,0.03881,0.09078,0.02353,0.01018,0.03389,0.02318,0.01247,0.00702,0.10255,0.10167,0.07849,0.05478,0.07234,24.856065747614
"Toronto",2014-08-01,0.5215,0.0785,0.06102,0.33898,0.15843,0.15094,0.16574,0.18608,0.16182,0.17698,0.47279,0.52721,0.51204,0.05013,0.05138,0.02783,0.04888,0.30972,0.05656,0.09759,0.21963,0.06869,0.24353,0.19964,0.11436,0.5595,0.10919,0.14362,0.09866,0.17502,0.06494,0.07904,0.08921,0.03586,0.08921,0.02212,0.01195,0.03354,0.02605,0.0132,0.00928,0.1083,0.10705,0.07779,0.05459,0.07244,24.9546950559365
"Toronto",2014-09-01,0.56057,0.03443,0.05103,0.35397,0.1595,0.1463,0.16021,0.18983,0.16128,0.18287,0.47583,0.52417,0.50687,0.05049,0.05406,0.02605,0.04835,0.31418,0.0562,0.09581,0.22016,0.0694,0.24353,0.20268,0.11222,0.56021,0.10419,0.14558,0.10508,0.17734,0.0669,0.07565,0.081,0.03283,0.08831,0.01534,0.0107,0.03729,0.02801,0.01124,0.00892,0.11579,0.09831,0.07814,0.05424,0.07208,26.0621212121212
"Toronto",2014-10-01,0.56012,0.03877,0.04931,0.3518,0.15616,0.15062,0.16491,0.18546,0.15812,0.18474,0.47454,0.52546,0.50456,0.05342,0.05378,0.0268,0.04574,0.3157,0.05521,0.09523,0.21797,0.06736,0.24674,0.20797,0.10952,0.55941,0.10791,0.14847,0.11292,0.17706,0.07182,0.07218,0.0754,0.02859,0.09434,0.01322,0.00965,0.03841,0.02519,0.01465,0.0075,0.11059,0.09791,0.07879,0.05163,0.06932,25.8740758122744
"Toronto",2014-11-01,0.56396,0.0355,0.04829,0.35225,0.1582,0.14919,0.16685,0.18757,0.15694,0.18126,0.47459,0.52541,0.50919,0.05081,0.05369,0.02613,0.04523,0.31495,0.05622,0.09658,0.21946,0.07243,0.23874,0.20883,0.10775,0.56,0.10505,0.14523,0.11387,0.18324,0.07532,0.07063,0.07874,0.02865,0.09333,0.01117,0.01045,0.04162,0.02414,0.01351,0.00739,0.1027,0.0973,0.08342,0.05459,0.07117,26.1038241678726
"Toronto",2014-12-01,0.56295,0.03112,0.04406,0.36187,0.15971,0.14335,0.15809,0.19227,0.16043,0.18615,0.47806,0.52194,0.50845,0.04874,0.05629,0.02482,0.04838,0.31331,0.05612,0.09748,0.21151,0.07356,0.24371,0.20989,0.10773,0.55378,0.10935,0.14424,0.10701,0.17068,0.06763,0.08094,0.07788,0.03741,0.09514,0.01025,0.01079,0.03849,0.02158,0.01511,0.00737,0.11547,0.08813,0.07932,0.0554,0.07122,26.0870767535806
"Toronto",2015-01-01,0.54843,0.03899,0.04492,0.36765,0.16119,0.14735,0.15777,0.19497,0.15472,0.18401,0.47745,0.52255,0.50279,0.05265,0.05193,0.02588,0.04888,0.31788,0.05714,0.10009,0.20773,0.07439,0.24672,0.20988,0.10404,0.55256,0.11033,0.14915,0.11572,0.16712,0.06505,0.08212,0.08104,0.04295,0.08913,0.00845,0.01006,0.03576,0.01653,0.01797,0.00863,0.11033,0.08212,0.07493,0.05984,0.0708,25.7994091249065
"Toronto",2015-02-01,0.55184,0.0414,0.04558,0.36118,0.15925,0.15235,0.16579,0.19393,0.15362,0.17505,0.4803,0.5197,0.51062,0.05629,0.04776,0.02433,0.04758,0.31342,0.05411,0.09479,0.20646,0.07336,0.25822,0.21318,0.09987,0.56546,0.10369,0.14654,0.11858,0.17614,0.06356,0.07899,0.08934,0.03777,0.0897,0.00745,0.00981,0.03287,0.01707,0.01979,0.01035,0.10205,0.0897,0.08117,0.05738,0.06828,25.7119654665687
"Toronto",2015-03-01,0.52379,0.07085,0.04529,0.36006,0.16109,0.15421,0.16549,0.19351,0.15738,0.16831,0.47709,0.52291,0.51198,0.05763,0.046,0.02485,0.04776,0.31177,0.05182,0.09411,0.2159,0.07279,0.25379,0.21096,0.10063,0.56662,0.10381,0.14329,0.11738,0.17906,0.06803,0.08072,0.09605,0.03084,0.08671,0.0074,0.00969,0.03683,0.02133,0.01992,0.0074,0.09535,0.09341,0.0786,0.06327,0.0675,25.8202279202279
"Toronto",2015-04-01,0.56766,0.03449,0.04346,0.35439,0.16558,0.14992,0.16294,0.19796,0.15573,0.16787,0.48003,0.51997,0.52032,0.0542,0.04557,0.02446,0.04593,0.30952,0.0505,0.09115,0.21204,0.07725,0.25603,0.20887,0.10417,0.56942,0.10787,0.14341,0.11649,0.1925,0.06951,0.08165,0.08288,0.03854,0.08323,0.00985,0.00739,0.03255,0.0234,0.01707,0.00598,0.09555,0.09203,0.07901,0.06423,0.07162,25.9111924023918
"Toronto",2015-05-01,0.58144,0.03592,0.05032,0.33233,0.16358,0.15149,0.16501,0.19666,0.15896,0.1643,0.47795,0.52205,0.51867,0.05263,0.04356,0.02365,0.04748,0.31401,0.04765,0.09068,0.21159,0.07183,0.26102,0.21088,0.10633,0.57059,0.11042,0.14563,0.11202,0.19257,0.06277,0.08606,0.09086,0.03343,0.08001,0.0096,0.00782,0.03254,0.02489,0.01351,0.00587,0.10242,0.0905,0.08179,0.0665,0.06686,26.0426814866273
"Toronto",2015-06-01,0.58995,0.03273,0.04918,0.32814,0.16416,0.15266,0.1654,0.19759,0.15479,0.1654,0.47745,0.52255,0.52397,0.05042,0.04263,0.02317,0.04511,0.3147,0.04635,0.09181,0.21528,0.06828,0.25367,0.22377,0.10083,0.57403,0.11021,0.14612,0.11569,0.20485,0.06828,0.08067,0.08526,0.02936,0.08031,0.01168,0.00584,0.03131,0.02477,0.01574,0.00478,0.09535,0.09446,0.08155,0.06846,0.06581,26.5577094017094
"Toronto",2015-07-01,0.56014,0.07037,0.05097,0.31852,0.16173,0.15961,0.16508,0.18942,0.16138,0.16279,0.47513,0.52487,0.52663,0.04868,0.04374,0.02275,0.04515,0.31305,0.04515,0.08801,0.2127,0.06614,0.25079,0.2321,0.10511,0.57866,0.11235,0.14885,0.11728,0.197,0.06649,0.08078,0.08995,0.03122,0.08183,0.01041,0.00406,0.03069,0.02346,0.01587,0.00459,0.09753,0.09471,0.0806,0.06649,0.06473,26.5190881458967
"Toronto",2015-08-01,0.56197,0.07262,0.05652,0.30889,0.16097,0.1624,0.16097,0.1912,0.16062,0.16383,0.47344,0.52656,0.52298,0.04686,0.044,0.02486,0.04686,0.31443,0.04722,0.0948,0.2014,0.06421,0.24843,0.23198,0.11197,0.57968,0.11447,0.15364,0.11268,0.19764,0.07244,0.07441,0.08997,0.02987,0.07941,0.01055,0.00322,0.03041,0.01914,0.01467,0.00769,0.10427,0.09354,0.08317,0.06743,0.066,26.6094035446489
"Toronto",2015-09-01,0.58386,0.03531,0.04684,0.33399,0.15835,0.15799,0.16628,0.19132,0.16141,0.16466,0.47703,0.52297,0.52693,0.04648,0.04414,0.02342,0.04828,0.31075,0.05278,0.0944,0.19402,0.06395,0.24608,0.23041,0.11836,0.56765,0.12142,0.15475,0.11475,0.20285,0.06972,0.06864,0.08611,0.03207,0.08269,0.01135,0.00631,0.03333,0.01928,0.01531,0.00522,0.09764,0.09097,0.08917,0.06665,0.06683,27.1647755834829
"Toronto",2015-10-01,0.58191,0.03632,0.04388,0.33789,0.16022,0.15465,0.17407,0.19223,0.15519,0.16364,0.47366,0.52634,0.52634,0.05323,0.04603,0.02446,0.04729,0.30264,0.05269,0.09944,0.18756,0.06384,0.24276,0.23269,0.12102,0.57202,0.11293,0.14961,0.11023,0.2246,0.06671,0.06941,0.0856,0.02697,0.08344,0.01151,0.00557,0.03273,0.01798,0.01475,0.00737,0.09351,0.09728,0.09782,0.06689,0.06204,27.1241858000706
"Toronto",2015-11-01,0.58996,0.02852,0.04377,0.33776,0.15892,0.15713,0.17686,0.18762,0.14996,0.16951,0.47318,0.52682,0.527,0.05256,0.04735,0.02493,0.04592,0.30224,0.05202,0.10529,0.18332,0.06009,0.24233,0.23247,0.12448,0.56628,0.11803,0.14906,0.1096,0.2339,0.06439,0.0696,0.08377,0.02816,0.08574,0.00987,0.00664,0.03247,0.01812,0.01238,0.00771,0.08861,0.10224,0.10045,0.06188,0.06152,27.2870487718049
"Toronto",2015-12-01,0.57986,0.03886,0.04171,0.33957,0.15989,0.15561,0.18111,0.18806,0.14599,0.16934,0.47861,0.52139,0.52264,0.05223,0.04759,0.0262,0.04617,0.30517,0.05116,0.10749,0.18111,0.06221,0.24545,0.22692,0.12567,0.56845,0.11872,0.1492,0.10749,0.23761,0.0615,0.06934,0.07754,0.02816,0.08271,0.01141,0.0066,0.03654,0.01783,0.01337,0.00856,0.09216,0.10071,0.10357,0.0631,0.05971,26.9985785007072
"Vancouver",2014-01-01,0.54999,0.03918,0.04089,0.36994,0.15371,0.15371,0.16228,0.19525,0.15864,0.17641,0.48405,0.51595,0.49711,0.06273,0.04967,0.02762,0.04838,0.31449,0.03639,0.10469,0.21216,0.1064,0.27467,0.19289,0.07279,0.55149,0.10876,0.20124,0.10554,0.17662,0.06101,0.07964,0.07964,0.02248,0.09741,0.01135,0.00578,0.03404,0.01756,0.01434,0.00578,0.08756,0.08863,0.08242,0.05481,0.05802,24.5208134394341
"Vancouver",2014-02-01,0.54798,0.03554,0.04331,0.37317,0.1506,0.15215,0.16459,0.19436,0.15815,0.18014,0.47956,0.52044,0.49978,0.06753,0.05042,0.02488,0.05175,0.30564,0.03621,0.09818,0.21879,0.10529,0.27943,0.19236,0.06975,0.54531,0.10884,0.19924,0.11128,0.18347,0.05442,0.06975,0.07419,0.02732,0.09796,0.01466,0.00866,0.02865,0.01622,0.01444,0.00555,0.09418,0.0924,0.08219,0.05264,0.05775,24.6006116774791
"Vancouver",2014-03-01,0.55931,0.04061,0.03719,0.3629,0.15879,0.15687,0.15794,0.19748,0.1558,0.17311,0.47617,0.52383,0.49391,0.06732,0.04937,0.02629,0.05429,0.30883,0.03441,0.09553,0.22932,0.10045,0.2757,0.1962,0.06839,0.55268,0.10964,0.20282,0.11049,0.17931,0.05172,0.08015,0.07202,0.028,0.09147,0.01261,0.00812,0.03355,0.01603,0.01026,0.00577,0.09767,0.09019,0.0795,0.05429,0.05599,24.4119368785128
"Vancouver",2014-04-01,0.55997,0.03969,0.03669,0.36366,0.15383,0.16284,0.15791,0.19352,0.15941,0.1725,0.48187,0.51813,0.4971,0.06672,0.0487,0.02424,0.05449,0.30873,0.03411,0.09419,0.22828,0.09612,0.2729,0.20468,0.06973,0.5531,0.11028,0.20339,0.11156,0.18258,0.05578,0.08367,0.07059,0.02811,0.08989,0.01244,0.00751,0.03089,0.01545,0.01244,0.00493,0.09075,0.09526,0.0811,0.05042,0.0575,24.7492371044647
"Vancouver",2014-05-01,0.56185,0.04557,0.0408,0.35178,0.14518,0.17057,0.16319,0.18967,0.15365,0.17773,0.48524,0.51476,0.50152,0.06141,0.0497,0.02604,0.05642,0.3049,0.0395,0.09484,0.23307,0.08724,0.27365,0.20269,0.06901,0.56315,0.10503,0.2053,0.11567,0.18576,0.0536,0.07769,0.06641,0.0217,0.09679,0.01302,0.00499,0.03082,0.01237,0.01389,0.00629,0.0957,0.09527,0.07812,0.05208,0.05122,24.4729421841542
"Vancouver",2014-06-01,0.56446,0.04686,0.03779,0.3509,0.13885,0.16973,0.16562,0.18009,0.1613,0.18441,0.48456,0.51544,0.50875,0.06197,0.04967,0.0244,0.05636,0.29886,0.04427,0.09177,0.2412,0.08141,0.26884,0.20082,0.07169,0.55021,0.11207,0.19909,0.1233,0.17944,0.05809,0.07515,0.06845,0.02138,0.0989,0.01425,0.00626,0.02678,0.01512,0.01036,0.00432,0.09911,0.10171,0.07428,0.04772,0.0542,24.310910261915
"Vancouver",2014-07-01,0.53333,0.07374,0.03901,0.35391,0.14534,0.17128,0.16163,0.17985,0.16334,0.17856,0.4896,0.5104,0.49582,0.06302,0.05038,0.02615,0.05809,0.30654,0.04437,0.09046,0.24544,0.08253,0.2686,0.19571,0.07288,0.55584,0.10782,0.20665,0.11683,0.16442,0.05338,0.07953,0.07953,0.02358,0.09196,0.01372,0.00707,0.0268,0.01458,0.0105,0.0075,0.10397,0.09389,0.07674,0.04823,0.05402,24.3497656582872
"Vancouver",2014-08-01,0.51427,0.08862,0.04389,0.35322,0.14678,0.16894,0.16063,0.1847,0.15658,0.18236,0.48487,0.51513,0.49446,0.06199,0.05006,0.02706,0.05922,0.3072,0.04516,0.08756,0.24734,0.08202,0.26608,0.19813,0.07371,0.55986,0.10567,0.20217,0.10439,0.16937,0.05347,0.09012,0.08223,0.02642,0.08692,0.0081,0.00597,0.02173,0.01619,0.01491,0.0098,0.10822,0.09587,0.07435,0.04879,0.05731,24.6281833616299
"Vancouver",2014-09-01,0.55891,0.04781,0.04329,0.34999,0.14129,0.16433,0.16692,0.1891,0.15723,0.18113,0.48719,0.51281,0.49688,0.0616,0.04932,0.02735,0.05966,0.30519,0.04243,0.08852,0.24015,0.08184,0.27051,0.20159,0.07495,0.56084,0.10747,0.2059,0.11458,0.1723,0.04674,0.09003,0.07861,0.02455,0.08572,0.01443,0.00582,0.02003,0.01335,0.01228,0.00969,0.10597,0.09326,0.07775,0.04911,0.05255,24.7043223599829
